RegionID,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
60332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257300,245100,229700,230700,247100,256400,253200,237400,245300,247100,252800,263400,2.54E+05,261900,243700,252900,246800,254500,265300,270500,269700,262200,254600,251900,255600,259900,252500,244800,2.47E+05,246600,234400,214300,205900,215700,2.39E+05,248200,256700,266400,2.76E+05,262700,2.58E+05,253500,264300,263200,260800,265700,255800,257800,252500,253500,255400,258600,262800,258300,256700,257200,277500,280300,289800,283500,285200,274500,272400,280300,280100,284200,277800,288600,271500,264900,260300,265300,267100,268700,262900,259900,256400,261800,2.66E+05,2.81E+05,288400,275500,259400,263900,274400
97820,,,,,,,,,,,,,,,,,,,,,,384800,3.82E+05,3.28E+05,349800,329400,376200,360300,369400,363200,358100,374700,3.71E+05,371700,404800,380500,395800,320300,3.39E+05,2.97E+05,344900,311500,318100,275100,290200,292200,301900,335400,3.32E+05,342200,300700,297800,311200,324300,340600,3.30E+05,350900,362800,390700,398400,401500,411500,442500,469300,461400,440600,4.27E+05,438300,446900,464300,4.63E+05,463600,456100,466800,4.76E+05,495300,511800,514500,509400,498600,501300,5.07E+05,511700,534700,567800,585800,582700,559300,573400,582100,610300,594800,587800,601200,651600,7.01E+05,666800,628500,576800,590600,604800,6.21E+05,634900,653200,698100,710200,719600,674400,688100,689400,697600,678400,652600,664500,6.81E+05,705800,695900,664100,755400,768900,846800,741400,763800,738500,715500,691300,6.72E+05,726200,776900,771100,8.03E+05,818800,832100,807400,7.62E+05,740300,7.15E+05
61785,416300,459400,442800,434500,388900,373900,371300,408600,456100,453300,435300,394200,4.00E+05,388500,420800,412500,423100,429700,403900,415500,400700,424200,416300,407300,424200,422600,433200,413600,3.95E+05,376600,380400,391200,400200,365800,344900,332600,3.69E+05,430800,446600,464200,396900,405100,369300,408300,411700,440400,449700,444400,455300,456200,474900,464200,441400,414800,399900,397600,384900,379600,3.72E+05,346300,333300,339900,391500,392100,404200,4.07E+05,430400,397900,3.85E+05,377200,4.17E+05,431100,4.52E+05,413800,390500,377700,4.01E+05,410400,414600,4.46E+05,454100,458700,447200,4.46E+05,451300,436800,442500,431400,439100,436600,419700,433100,427800,435400,406800,415200,427700,454300,472300,4.99E+05,492300,487400,470400,467400,4.70E+05,485500,4.97E+05,463400,4.34E+05,433800,474100,500200,4.91E+05,485600,492800,495100,517900,509700,501100,497600,505700,527300,493900,478300,495500,520400,520500,491500,475300,492300,518200,531600,523100,517900,509200,530500,
61827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279500,269900,2.89E+05,244100,250300,278800,262900,267900,241700,257700,247800,216700,2.21E+05,219300,239100,2.16E+05,230500,236400,2.59E+05,228700,228100,226600,246600,244800,235700,231900,232800,251100,244800,2.48E+05,237500,233900,2.30E+05,247800,260600,255800,246700,2.48E+05,247900,228900,234200,218400,233600,226300,241800,217800,222100,226400,236900,247700,253900,261500,248600,256100,242500,2.42E+05,235800,247900,246800,252400,300300,299800,309300,269300,264500,240400,237500,260700,273200,2.74E+05,262700,270100,295400,289500,296200,271900,309600,286100,291500,263200,276100,279600,300800,293200,332100
69439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142700,132700,119900,124200,145800,147700,148900,121900,122200,107600,108300,105200,117200,1.29E+05,114700,114900,101800,124900,132100,136300,1.35E+05,129900,135500,133400,131300,128700,120400,116900,116300,122900,1.48E+05,151400,157400,141300,143900,138300,144400,146300,161700,162400,169300,160200,150800,154800,156600,157900,1.47E+05,142900,153500,1.55E+05,164700,166900,170600,164200,162500,147900,146400,150100,168300,181500,181200,176600,177700,172800,1.82E+05,182300,191200,202600,206900,191900,163200,160100,179100
79137,1.31E+05,123800,1.32E+05,121900,124200,122800,121200,103800,85600,89200,100400,99300,83500,7.70E+04,70800,71700,63600,68100,72400,70600,72800,7.60E+04,87600,97100,87500,77300,73800,81200,86800,80200,72600,67700,62700,56800,55200,58500,59900,55400,52400,54600,61700,6.80E+04,68900,70900,86600,91700,91300,75700,67400,66100,75200,78900,79800,78800,80300,78300,70900,7.30E+04,80500,86400,88600,96400,92600,94700,103200,119500,127500,127300,131300,134400,136900,139900,1.43E+05,130500,127300,131100,1.38E+05,141300,140200,138600,131200,125600,127700,140200,142100,146500,138100,141500,138400,137600,1.41E+05,132900,1.31E+05,130100,138200,1.41E+05,141100,1.41E+05,150300,148600,153700,143300,146700,147600,155100,156800,158400,153500,155900,1.56E+05,158600,158500,160900,1.62E+05,155600,155100,159600,168500,1.66E+05,165600,167200,168300,164900,160100,162500,162500,167300,1.67E+05,167500,174200,182600,184100,198500,185100,198600,185700,1.96E+05
72923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96300,95600,94300,94300,98100,106800,107400,105500,103900,107600,113200,110900,109100,109400,107900,114200,114600,117100,114200,113700,113900,1.20E+05,1.23E+05,123500,119600,121400,126500,132900,129100,136200,127800,133200,139700,144200,147400,137600,138300,1.28E+05
73215,203900,1.92E+05,206600,1.98E+05,208300,1.90E+05,1.94E+05,181200,179300,160500,154500,153400,154800,148600,149700,149600,1.54E+05,147400,139300,1.32E+05,134100,1.40E+05,143200,143500,1.38E+05,131200,125500,127200,1.33E+05,134900,125700,119600,113800,118700,119900,119500,114300,109800,112400,119900,126900,125500,127700,132900,127500,131500,124600,125700,117400,1.15E+05,118900,1.22E+05,121200,123200,130100,137800,135500,132100,131700,141600,142700,145600,151100,163300,162800,160800,154100,164300,1.61E+05,163100,162600,164900,166200,163300,161700,159500,162200,164700,1.67E+05,164700,169600,1.71E+05,172300,172600,174200,175200,175300,175200,177900,181400,186100,183100,186100,184200,195200,196900,205300,196500,199200,200800,209900,215900,211900,217700,213800,222300,216100,2.18E+05,215600,218700,219400,2.28E+05,231300,229300,223400,223200,2.29E+05,2.28E+05,230300,230900,229600,232600,237100,244600,244200,241700,246100,252200,254500,253100,252900,244400,240900,234500,243200,240200,
79117,302800,291400,275800,270100,270900,280400,2.94E+05,293400,292100,260300,252800,2.66E+05,278100,268800,248700,233600,227400,214800,223900,2.34E+05,243700,251800,263400,270400,266500,262700,251200,253500,242300,246900,243700,250700,257900,264800,272800,273100,2.63E+05,2.48E+05,254800,257100,274600,270600,270600,261100,258600,245700,242700,282900,297800,299900,2.65E+05,279300,300700,298100,294200,290800,300600,282100,280800,280600,317700,323900,312900,296800,289400,3.02E+05,312700,299700,296500,304200,326300,314200,300900,291400,311900,338500,344100,338300,313200,317500,313900,325100,3.36E+05,3.44E+05,338800,344200,344800,357600,349500,3.46E+05,338300,332400,338900,3.27E+05,320300,336300,323300,312900,300200,3.22E+05,337900,333800,336500,343700,345200,337400,337400,357700,363200,367800,343900,346900,341500,355400,356700,358300,374400,380900,370400,344700,351300,343700,362700,3.53E+05,3.96E+05,401900,411300,369900,361800,361600,379400,380900,375900,385100,379800,390600,386300
64867,,,,,,,,,,,,,,1.98E+05,1.90E+05,191200,194400,190300,182700,1.70E+05,168600,181600,197400,209700,189900,188700,185700,205900,186400,186300,185800,191200,192500,184700,202900,196600,194400,177400,176600,175700,186700,193700,198300,195300,188400,194800,182500,178400,170300,199600,206100,2.23E+05,191100,2.01E+05,182500,196300,176800,185700,179900,194800,176100,176800,170500,179800,176200,173900,181300,178400,180700,171500,179400,174900,174700,166800,175100,175400,189700,207500,206600,210400,195200,199500,177600,190900,205100,220400,2.04E+05,191200,191300,1.94E+05,197500,208600,208500,209500,196900,202300,202700,214200,207500,210400,197700,195600,191300,1.89E+05,197700,205700,214500,203100,193400,192400,204800,214500,218200,220300,2.18E+05,213800,202400,201300,229300,230800,2.40E+05,213400,216700,206800,2.11E+05,213300,210900,209200,1.93E+05,191500,195200,199700,213700,218300,240600,239500,229800
66533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251500,254900,233600,226500,226700,238500,234400,210300,206300,1.89E+05,1.91E+05,184600,1.63E+05,173800,171700,157700,150900,143800,176400,183600,191400,198600,200700,189800,191800,181200,185500,1.72E+05,191200,177600,191200,192100,217700,215300,218200,219400,223900,232100,242100,241900,229100,2.34E+05,2.40E+05,246700,236900,225100,225100,221600,234400,233800,239600,221600,212300,226100,247100,242100,225800,234800
75545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,119100,108800,103500,120500,126200,131700,101700,101700,109400,125100,129400,1.25E+05,1.29E+05,117900,111500,118300,1.25E+05,127500,130800,140600,1.49E+05,139700,131900,135400,130300,
78951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78400,7.90E+04,87800,86300,88900,93300,100300,94600,95400,100700,106900,109600,114300,1.15E+05,116900,116600,1.21E+05,113400,1.08E+05,1.06E+05,93600,96300,92900,114300,118900,117400,112500,1.16E+05,119700,120700,122200,125900,126200,103900,100100,103700,127300,133400,131700,128300,130500,135400,146400,148700,144900,139200,1.36E+05,138100,133500,137300,135600,140200,133800,144600,154100,163900,152500
99706,264800,257800,245900,245400,2.47E+05,250100,245800,246800,242100,245600,241400,234400,227600,2.09E+05,2.16E+05,217800,234800,231300,240500,234500,233100,226400,238500,248800,2.40E+05,230100,219400,221700,219700,228800,237100,238900,233300,229100,235700,232800,234100,214400,210400,2.05E+05,215400,214700,208300,215500,211600,218600,2.00E+05,208700,199200,212500,196600,2.04E+05,200600,207500,209700,203900,214100,204500,196400,190300,208600,216900,209900,199200,206800,219400,218300,220800,216700,214700,210600,207400,210100,208900,210600,206700,214200,214600,225300,219700,218100,219500,225900,236500,232600,238700,236600,243700,238300,236700,231300,235500,244800,250500,251700,250900,246500,249400,257600,264500,267600,274700,278100,282400,278900,279700,284700,283600,288100,284300,283500,285600,282300,284400,281900,285200,287300,290100,291200,300300,318800,329300,333300,315400,321800,315300,322500,315800,314700,313800,314600,320900,3.34E+05,334900,339700,327600,336600
97847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220900,230500,253600,288600,294700,3.09E+05,276800,275100,272800,279900,286500,300200,302400,2.91E+05,289800,289400,301600,296800,311400,3.23E+05,343400,336700,334400,325700,3.54E+05,349800,343800,336300,350100,364800,349100,352200,349100,3.68E+05,3.80E+05,3.92E+05,428100,442300,457300,442400,431900,423700,429500,4.26E+05,4.54E+05,423300,439300,425200,414600,394800,429800,510100,521700,475800
69425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94300,107900,106300,1.10E+05,94200,107300,113500,122600,113500,127200,111500,140800,125600,148100,1.38E+05,146100,139800,137400,1.19E+05,118900,104900,114400,96300,107200,110200,108100,1.12E+05,105500,113400,112300,1.18E+05,128300,135800,139800,137600,135200,122400,123800,117900,130100,132300,134800,132800,127900,124100,1.30E+05,1.33E+05,133500,1.26E+05,129700,132500,134600,134400,134500,1.36E+05,1.32E+05,135900,134600,143800,146100,150900,148700,155100,158500,158800,158200,157300,1.63E+05,156100,198500,192700,192400,151800,148900,155500,151700,168300,177500,185300,1.65E+05,154500,157400,1.78E+05,181200,174400,170800,
84406,227500,228800,215800,2.14E+05,197200,193900,184700,199700,206600,214900,209800,209800,198300,1.93E+05,184300,182200,181600,191800,204800,221900,213100,203500,1.93E+05,190200,184200,177800,182900,1.85E+05,172700,165800,172300,177800,186200,177100,173500,185700,191500,198900,185100,186100,171400,156900,1.49E+05,150700,158900,164800,158100,146400,1.39E+05,146500,153800,146500,149400,139200,135900,135400,144100,142900,140300,134600,1.66E+05,162700,169300,148700,156600,161400,167900,167800,171200,1.63E+05,170300,172700,175800,173500,1.61E+05,171300,161900,171400,162300,170700,169500,182200,185800,1.90E+05,182100,184800,1.87E+05,180600,180800,1.71E+05,174400,163900,160900,154900,145300,143800,141700,151300,162500,164500,1.66E+05,161200,168200,175600,1.85E+05,182800,174300,164700,173300,180900,186800,187600,190200,190600,1.81E+05,183300,180800,196900,2.01E+05,214500,214900,2.12E+05,199800,194800,195800,206200,207100,205600,220700,229700,227900,207400,207400,215600,221600,216800,209800
77037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35600,35200,32900,32600,35400,40500,42500,41600,35100,33900,36200,38200,37900,37700,40200,42300,42700,42600,42800,40800,41800,44200,45700,45700,45600,48100,46400,45300,43600,45800,44400,46400,44800,49500,51800,59500,59200,60100,53300,51500,52300,5.80E+04,5.80E+04,54400,49600,51200
94955,2.48E+05,233100,203400,210600,206300,213500,203900,202100,196400,209400,193900,195100,162900,161400,149200,160900,158300,166700,156200,156900,155900,155300,156300,147900,155700,153300,149400,142700,137500,139600,133600,133800,157300,157300,154500,126300,123800,126500,127400,126400,119200,113200,115700,126300,138700,137300,136300,133400,138400,135900,141500,143900,143100,141300,136300,144400,143400,151500,153500,152800,154700,156500,161500,159500,1.67E+05,166500,176500,172700,175800,175200,178600,1.80E+05,183900,186700,185400,182300,176900,178700,176900,177800,179100,172900,167200,180200,192700,200700,187900,185900,189900,195200,198200,196900,182200,1.81E+05,183400,196800,1.98E+05,202800,219100,222200,219300,207600,207700,211700,223100,227700,227100,2.19E+05,2.19E+05,218600,219400,220800,214600,2.14E+05,215700,228700,246500,235700,233500,228600,240400,2.42E+05,239100,247500,247600,241900,236500,248700,260800,251400,253600,251800,267500,262500,257300,259600,257300
82261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.50E+04,82600,8.80E+04,85700,91300,95500,100100,101100,94400,98100,96600,102100,104100,109200,108300,1.13E+05,1.17E+05,123200,126400,1.26E+05,127500,122700,122200,126900,132500,1.32E+05,140100,137900,138700,128400,140100,131400,141700,133500,146200,149300,162200,169400,1.75E+05,169300,1.67E+05,150500,151500,146300,154800,158800,159500,171400,166600,167200,181400,1.98E+05,205200,178900,1.72E+05,166600
99902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141500,159100,161400,174400,163800,164700,164200,165300,165200,1.61E+05,156200,162600,160500,160800,152600,156100,163100,168400,171200,158500,166600,157500,171700,171500,187500,200500,195300,195500,173200,181700,181500,191500,180500,184200,1.89E+05,198300,203700,209200,217500,218700,215100,2.14E+05,214800,223100,227200,2.32E+05,228500,225500,225500,227400,237500,235700,234100,227200,235600,234100,236800,236700,260100,264900,268600,260500,266700,265500,263400,261700,268400,264700,269300,265200,2.75E+05,278800,288800,305100,312500,313100
98248,,,,,,,,,,,,,,,,,,236700,232800,229900,2.36E+05,218300,233500,228200,245300,2.22E+05,236800,2.39E+05,242200,236400,228100,2.20E+05,226200,220300,232700,193400,202400,209400,2.29E+05,236100,240300,236400,240800,228900,222100,211900,198400,219500,216100,213800,202300,2.01E+05,201500,221200,224200,234900,228900,222400,215800,193500,202500,209600,218900,219600,216400,214100,216800,236800,2.41E+05,238900,230400,225900,221400,212400,208300,218200,219300,232600,224600,223300,226300,238300,242700,244500,252800,252200,233300,226600,232400,245400,241600,238700,234100,234700,229100,250700,247700,258500,259700,264600,273500,2.59E+05,2.73E+05,267300,268700,250900,267100,276200,284200,280800,276800,285100,273600,284200,280300,288400,290100,299100,293800,282100,281600,277500,290200,274400,280200,289700,300900,301900,287300,279700,289800,292200,290200,281200,292200,303100,300100
60899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176100,177800,180400,176900,1.74E+05,191400,192300,189200,187100,200200,207800,212500,2.11E+05,209400,198600,194800,189700,183900,1.85E+05,188900,184800,189400,188200,202400,188500,185100,178700,191300,205300,209900,219100,222300,2.26E+05,1.97E+05,177500,168400,1.89E+05,201400,218700,210400,209100,198800,201100,206100,217700,214700,220200,211800,2.05E+05,200800,207800,224500,228300,222900,217300,210900,206300,209700,212100,219400,2.23E+05,225700,223100,212300,205300,194900,195500,2.07E+05,2.23E+05,240800,229700,220700,213900,221300,226500,
96941,551200,597300,569700,576400,538800,544200,554700,5.49E+05,586700,568500,538400,476900,463900,458600,4.57E+05,483500,509200,515100,507900,5.31E+05,551700,540200,499700,489500,495700,544500,538100,538300,483900,507600,523700,560300,525400,541800,490100,500800,468400,517500,511800,508400,483300,4.91E+05,478400,477100,444300,483100,488800,481800,413100,410800,418200,464500,478200,524400,518100,497700,497700,524200,559900,552300,560800,555900,561100,573500,537100,570700,565100,621100,606200,594800,599400,631300,640200,655400,651900,6.64E+05,6.55E+05,622300,621100,653800,676700,683200,596100,563400,535300,604300,624800,600300,591100,585300,6.64E+05,675400,709400,696600,693300,696400,717700,745700,733200,7.12E+05,709500,7.15E+05,712500,675200,649100,647100,577400,573700,575600,640100,661200,667800,674600,688500,648500,664100,661700,723400,745800,785900,784100,763800,737800,719900,746300,772400,815100,846600,829900,818300,756200,777900,751500,783400,749100,723200,718300
99678,357700,350100,315300,300900,305700,305200,3.00E+05,2.82E+05,283500,285900,278900,2.65E+05,257900,259300,276500,277300,286800,271200,264200,253700,2.53E+05,263200,266400,244600,235900,230500,217900,211600,211400,231700,234100,230300,226400,223700,230900,225700,224600,217400,220900,210700,205900,196500,210800,202200,213300,193600,196800,193400,2.08E+05,202500,195900,195300,2.14E+05,233800,237100,238800,227500,230400,226300,242200,241900,246100,243500,243400,246600,247100,249200,251900,259600,266900,272800,271300,276100,279900,2.84E+05,296900,298500,2.92E+05,282500,287100,310800,312400,317400,307800,306900,298900,288200,285600,288800,298200,308100,304300,306300,304400,315200,320100,319500,324200,322600,331800,3.29E+05,334800,339200,3.50E+05,355500,356800,349300,347300,350200,359300,368200,372200,3.82E+05,387700,387300,383500,3.80E+05,384900,388700,398100,425400,4.28E+05,430200,416500,4.30E+05,430600,415600,411600,4.27E+05,4.43E+05,455700,479700,482400,470200,431700,430300,425600
69725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118600,124300,123700,117100,102400,99200,113900,126500,126500,114300,1.18E+05,128500,135400,138400,125900,122100,122100,129800,128300,120700,118700,124700,126500,124200,122900,127400,1.30E+05,127100,123100,136900,133100,1.41E+05,127500,142900,137500,138200,127400,128300,1.28E+05,142400,145800,146100,140300,141500,141500,134100,135400,132200,140200,135100,133900,137300,139400,141900,139600,144300,149900,1.53E+05,1.55E+05,160600,159900,161300,167400,176600,1.65E+05,167600,167900,187800,184900,183200,171100,166200,162900,169600,175700,180200,176400,176900,175800,187100,189800
70448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354300,345900,352100,413500,419600,446200,4.21E+05,406900,4.23E+05,399100,411900,3.86E+05,405900,436400,4.62E+05,458800,432700,425400,423900,478300,485500,517300,508200,517800,4.87E+05,452400,463500,464600,464200,416500,382400,365200,437700,4.94E+05,465500,417600,423200,454900,425100,394700,
98457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413400,3.76E+05,369900,394800,448200,401100,467900,435100,490300,413700,383900,392100,411200,454600,4.42E+05,444900,413900,458100,445300,479500,456200,423900,406700,3.85E+05,405700,391500,366100,389400,396300,405700,370800,355300,370300,413300,421100,410500,371700,389900,420600,407800,387300,356500,391600,385600,376900,366100,404600,429600,480900,467200,496200,453100,464900,4.67E+05,482200,479600,515200,525700,5.21E+05,483300,509300,508300,562100,4.94E+05,4.96E+05,,,,,,,
